CustomerID,CustomerType,Recency,Frequency,Monetary,RScore,FScore,MScore,Segment
25908,Individual,3,1,27.280000,5,1,1,New Customer
26172,Individual,5,1,27.280000,5,1,1,New Customer
27831,Individual,6,1,27.770000,5,1,1,New Customer
28745,Individual,65,1,27.770000,5,1,1,New Customer
25246,Individual,81,1,27.770000,4,1,1,New Customer
25212,Individual,75,1,27.770000,4,1,1,New Customer
27432,Individual,78,1,27.770000,4,1,1,New Customer
24571,Individual,32,1,27.770000,5,1,1,New Customer
18013,Individual,15,1,27.770000,5,1,1,New Customer
27507,Individual,22,1,27.770000,5,1,1,New Customer
19347,Individual,18,1,27.770000,5,1,1,New Customer
18333,Individual,36,1,27.770000,5,1,1,New Customer
27548,Individual,37,1,27.770000,5,1,1,New Customer
20521,Individual,53,1,25.220000,5,1,1,New Customer
25789,Individual,50,1,25.480000,5,1,1,New Customer
27476,Individual,66,1,25.480000,5,1,1,New Customer
17905,Individual,81,1,25.480000,4,1,1,New Customer
18444,Individual,31,1,25.480000,5,1,1,New Customer
25296,Individual,9,1,25.480000,5,1,1,New Customer
27911,Individual,23,1,25.480000,5,1,1,New Customer
22534,Individual,41,1,25.480000,5,1,1,New Customer
27178,Individual,40,1,25.480000,5,1,1,New Customer
24844,Individual,49,1,25.480000,5,1,1,New Customer
28081,Individual,46,1,25.480000,5,1,1,New Customer
22394,Individual,4,1,25.480000,5,1,1,New Customer
21512,Individual,127,1,24.990000,4,1,1,New Customer
25847,Individual,129,1,24.990000,4,1,1,New Customer
16473,Individual,116,1,24.990000,4,1,1,New Customer
28974,Individual,116,1,24.990000,4,1,1,New Customer
20571,Individual,115,1,24.990000,4,1,1,New Customer
26685,Individual,109,1,24.990000,4,1,1,New Customer
21856,Individual,101,1,24.990000,4,1,1,New Customer
13692,Individual,98,1,24.990000,4,1,1,New Customer
26347,Individual,99,1,24.990000,4,1,1,New Customer
21854,Individual,91,1,24.990000,4,1,1,New Customer
28973,Individual,93,1,24.990000,4,1,1,New Customer
28681,Individual,87,1,24.990000,4,1,1,New Customer
26068,Individual,86,1,24.990000,4,1,1,New Customer
28800,Individual,83,1,24.990000,4,1,1,New Customer
26170,Individual,24,1,28.990000,5,1,1,New Customer
27057,Individual,19,1,28.990000,5,1,1,New Customer
22682,Individual,12,1,28.990000,5,1,1,New Customer
26126,Individual,49,1,28.990000,5,1,1,New Customer
26926,Individual,57,1,28.990000,5,1,1,New Customer
27278,Individual,78,1,28.990000,4,1,1,New Customer
22702,Individual,77,1,28.990000,4,1,1,New Customer
26799,Individual,76,1,28.990000,4,1,1,New Customer
26574,Individual,80,1,28.990000,4,1,1,New Customer
28760,Individual,53,1,28.980000,5,1,1,New Customer
29205,Individual,62,1,28.980000,5,1,1,New Customer
29035,Individual,44,1,28.980000,5,1,1,New Customer
28868,Individual,36,1,28.980000,5,1,1,New Customer
19331,Individual,32,1,28.980000,5,1,1,New Customer
19936,Individual,33,1,28.980000,5,1,1,New Customer
26846,Individual,48,1,28.480000,5,1,1,New Customer
23915,Individual,60,1,28.480000,5,1,1,New Customer
27177,Individual,57,1,28.480000,5,1,1,New Customer
14615,Individual,91,1,28.960000,4,1,1,New Customer
26621,Individual,120,1,28.990000,4,1,1,New Customer
27923,Individual,98,1,28.990000,4,1,1,New Customer
28432,Individual,92,1,28.990000,4,1,1,New Customer
11396,Individual,95,1,28.990000,4,1,1,New Customer
27333,Individual,95,1,28.990000,4,1,1,New Customer
22658,Individual,84,1,28.990000,4,1,1,New Customer
16315,Individual,99,1,28.980000,4,1,1,New Customer
28861,Individual,106,1,28.980000,4,1,1,New Customer
24724,Individual,122,1,28.980000,4,1,1,New Customer
28864,Individual,126,1,28.980000,4,1,1,New Customer
28261,Individual,93,1,27.920000,4,1,1,New Customer
28249,Individual,107,1,27.960000,4,1,1,New Customer
23229,Individual,113,1,28.480000,4,1,1,New Customer
12801,Individual,5,1,29.480000,5,1,1,New Customer
22820,Individual,4,1,29.480000,5,1,1,New Customer
29029,Individual,68,1,29.480000,5,1,1,New Customer
19376,Individual,68,1,29.480000,5,1,1,New Customer
28188,Individual,56,1,29.480000,5,1,1,New Customer
22533,Individual,63,1,29.480000,5,1,1,New Customer
24840,Individual,49,1,29.480000,5,1,1,New Customer
24699,Individual,50,1,29.480000,5,1,1,New Customer
28571,Individual,40,1,29.480000,5,1,1,New Customer
27191,Individual,10,1,29.480000,5,1,1,New Customer
25570,Individual,28,1,29.480000,5,1,1,New Customer
23768,Individual,28,1,29.480000,5,1,1,New Customer
14958,Individual,31,1,29.480000,5,1,1,New Customer
15855,Individual,121,1,29.260000,4,1,1,New Customer
14767,Individual,122,1,29.930000,4,1,1,New Customer
19074,Individual,128,1,29.980000,4,1,1,New Customer
26677,Individual,132,1,29.980000,4,1,1,New Customer
24715,Individual,116,1,29.480000,4,1,1,New Customer
28884,Individual,42,1,11.940000,5,1,1,New Customer
17340,Individual,80,1,29.260000,4,1,1,New Customer
24836,Individual,97,1,29.480000,4,1,1,New Customer
14142,Individual,92,1,29.480000,4,1,1,New Customer
22833,Individual,98,1,29.480000,4,1,1,New Customer
28933,Individual,99,1,29.480000,4,1,1,New Customer
17382,Individual,102,1,29.480000,4,1,1,New Customer
28305,Individual,113,1,29.480000,4,1,1,New Customer
19374,Individual,114,1,29.480000,4,1,1,New Customer
13311,Individual,35,1,29.930000,5,1,1,New Customer
12443,Individual,11,1,29.930000,5,1,1,New Customer
19044,Individual,80,1,29.930000,4,1,1,New Customer
14977,Individual,12,1,29.980000,5,1,1,New Customer
22740,Individual,83,1,29.990000,4,1,1,New Customer
23497,Individual,111,1,29.990000,4,1,1,New Customer
22750,Individual,103,1,29.990000,4,1,1,New Customer
20174,Individual,105,1,29.990000,4,1,1,New Customer
23677,Individual,98,1,29.990000,4,1,1,New Customer
13356,Individual,105,1,30.970000,4,1,1,New Customer
23467,Individual,11,1,29.990000,5,1,1,New Customer
20428,Individual,12,1,29.990000,5,1,1,New Customer
24259,Individual,21,1,29.990000,5,1,1,New Customer
23124,Individual,16,1,29.990000,5,1,1,New Customer
22779,Individual,15,1,29.990000,5,1,1,New Customer
22774,Individual,35,1,29.990000,5,1,1,New Customer
23076,Individual,35,1,29.990000,5,1,1,New Customer
23698,Individual,34,1,29.990000,5,1,1,New Customer
22720,Individual,34,1,29.990000,5,1,1,New Customer
22726,Individual,32,1,29.990000,5,1,1,New Customer
23043,Individual,40,1,29.990000,5,1,1,New Customer
23669,Individual,41,1,29.990000,5,1,1,New Customer
23700,Individual,38,1,29.990000,5,1,1,New Customer
23400,Individual,44,1,29.990000,5,1,1,New Customer
23464,Individual,76,1,29.990000,4,1,1,New Customer
23212,Individual,67,1,29.990000,5,1,1,New Customer
21529,Individual,66,1,29.990000,5,1,1,New Customer
21392,Individual,73,1,29.990000,4,1,1,New Customer
23482,Individual,64,1,29.990000,5,1,1,New Customer
17826,Individual,62,1,29.990000,5,1,1,New Customer
21871,Individual,56,1,29.990000,5,1,1,New Customer
22279,Individual,56,1,29.990000,5,1,1,New Customer
22277,Individual,4,1,29.990000,5,1,1,New Customer
28056,Individual,63,1,30.480000,5,1,1,New Customer
27838,Individual,66,1,30.480000,5,1,1,New Customer
20727,Individual,72,1,30.480000,5,1,1,New Customer
18793,Individual,66,1,30.480000,5,1,1,New Customer
27732,Individual,81,1,30.480000,4,1,1,New Customer
22489,Individual,48,1,30.480000,5,1,1,New Customer
28987,Individual,8,1,31.270000,5,1,1,New Customer
29211,Individual,55,1,31.270000,5,1,1,New Customer
28814,Individual,64,1,31.270000,5,1,1,New Customer
18001,Individual,79,1,31.270000,4,1,1,New Customer
28815,Individual,72,1,31.270000,5,1,1,New Customer
29024,Individual,7,1,31.270000,5,1,1,New Customer
29244,Individual,23,1,31.270000,5,1,1,New Customer
20578,Individual,40,1,31.270000,5,1,1,New Customer
24750,Individual,113,1,29.980000,4,1,1,New Customer
26063,Individual,92,1,29.980000,4,1,1,New Customer
21544,Individual,83,1,29.980000,4,1,1,New Customer
28192,Individual,100,1,30.480000,4,1,1,New Customer
26450,Individual,106,1,30.480000,4,1,1,New Customer
21123,Individual,108,1,30.480000,4,1,1,New Customer
28451,Individual,85,1,30.480000,4,1,1,New Customer
23675,Individual,132,1,29.990000,4,1,1,New Customer
20805,Individual,131,1,29.990000,4,1,1,New Customer
23337,Individual,123,1,29.990000,4,1,1,New Customer
23638,Individual,127,1,29.990000,4,1,1,New Customer
23131,Individual,120,1,29.990000,4,1,1,New Customer
27444,Individual,99,1,31.280000,4,1,1,New Customer
14715,Individual,118,1,31.270000,4,1,1,New Customer
28637,Individual,127,1,31.270000,4,1,1,New Customer
16555,Individual,132,1,31.270000,4,1,1,New Customer
22029,Individual,47,1,30.970000,5,1,1,New Customer
15424,Individual,41,1,30.970000,5,1,1,New Customer
13481,Individual,19,1,30.970000,5,1,1,New Customer
12911,Individual,23,1,30.970000,5,1,1,New Customer
13211,Individual,10,1,30.970000,5,1,1,New Customer
13934,Individual,54,1,30.970000,5,1,1,New Customer
20773,Individual,53,1,30.970000,5,1,1,New Customer
27642,Individual,130,1,30.480000,4,1,1,New Customer
13376,Individual,125,1,30.970000,4,1,1,New Customer
14430,Individual,119,1,30.970000,4,1,1,New Customer
24885,Individual,18,1,31.730000,5,1,1,New Customer
27029,Individual,17,1,31.730000,5,1,1,New Customer
16545,Individual,109,1,31.270000,4,1,1,New Customer
16202,Individual,112,1,31.270000,4,1,1,New Customer
17084,Individual,113,1,31.270000,4,1,1,New Customer
17901,Individual,89,1,31.270000,4,1,1,New Customer
16421,Individual,91,1,31.270000,4,1,1,New Customer
28680,Individual,97,1,31.270000,4,1,1,New Customer
18146,Individual,98,1,31.970000,4,1,1,New Customer
26168,Individual,72,1,31.280000,5,1,1,New Customer
24043,Individual,57,1,31.280000,5,1,1,New Customer
27160,Individual,113,1,31.730000,4,1,1,New Customer
27510,Individual,94,1,31.730000,4,1,1,New Customer
18144,Individual,60,1,31.970000,5,1,1,New Customer
14327,Individual,72,1,32.220000,5,1,1,New Customer
13342,Individual,83,1,32.220000,4,1,1,New Customer
19081,Individual,84,1,32.270000,4,1,1,New Customer
25205,Individual,90,1,32.270000,4,1,1,New Customer
17903,Individual,97,1,32.270000,4,1,1,New Customer
21520,Individual,90,1,32.270000,4,1,1,New Customer
26479,Individual,114,1,32.270000,4,1,1,New Customer
26518,Individual,110,1,32.270000,4,1,1,New Customer
25360,Individual,108,1,32.270000,4,1,1,New Customer
19907,Individual,117,1,32.270000,4,1,1,New Customer
25880,Individual,128,1,32.270000,4,1,1,New Customer
26467,Individual,59,1,32.270000,5,1,1,New Customer
26103,Individual,22,1,32.270000,5,1,1,New Customer
26108,Individual,24,1,32.270000,5,1,1,New Customer
17967,Individual,32,1,32.270000,5,1,1,New Customer
17091,Individual,41,1,32.270000,5,1,1,New Customer
24925,Individual,45,1,32.270000,5,1,1,New Customer
22159,Individual,49,1,32.280000,5,1,1,New Customer
19384,Individual,39,1,32.280000,5,1,1,New Customer
20043,Individual,35,1,32.280000,5,1,1,New Customer
20799,Individual,26,1,32.280000,5,1,1,New Customer
24533,Individual,30,1,32.280000,5,1,1,New Customer
22187,Individual,28,1,32.280000,5,1,1,New Customer
20168,Individual,29,1,32.280000,5,1,1,New Customer
23037,Individual,8,1,32.280000,5,1,1,New Customer
18618,Individual,8,1,32.280000,5,1,1,New Customer
23361,Individual,13,1,32.280000,5,1,1,New Customer
21182,Individual,55,1,32.280000,5,1,1,New Customer
20906,Individual,54,1,32.280000,5,1,1,New Customer
21390,Individual,52,1,32.280000,5,1,1,New Customer
23448,Individual,74,1,32.280000,4,1,1,New Customer
21970,Individual,75,1,32.280000,4,1,1,New Customer
19368,Individual,76,1,32.280000,4,1,1,New Customer
25858,Individual,2,1,32.270000,5,1,1,New Customer
27312,Individual,112,1,33.980000,4,1,1,New Customer
26778,Individual,113,1,33.980000,4,1,1,New Customer
26394,Individual,114,1,33.980000,4,1,1,New Customer
28544,Individual,101,1,33.980000,4,1,1,New Customer
26840,Individual,101,1,33.980000,4,1,1,New Customer
27245,Individual,90,1,33.980000,4,1,1,New Customer
27445,Individual,95,1,33.980000,4,1,1,New Customer
11391,Individual,95,1,33.980000,4,1,1,New Customer
27608,Individual,86,1,33.980000,4,1,1,New Customer
14201,Individual,76,1,32.600000,4,1,1,New Customer
24628,Individual,78,1,32.600000,4,1,1,New Customer
25377,Individual,73,1,32.600000,4,1,1,New Customer
25766,Individual,71,1,32.600000,5,1,1,New Customer
25039,Individual,71,1,32.600000,5,1,1,New Customer
24636,Individual,71,1,32.600000,5,1,1,New Customer
25041,Individual,68,1,32.600000,5,1,1,New Customer
25376,Individual,53,1,32.600000,5,1,1,New Customer
24937,Individual,57,1,32.600000,5,1,1,New Customer
24934,Individual,57,1,32.600000,5,1,1,New Customer
23802,Individual,57,1,32.600000,5,1,1,New Customer
25375,Individual,7,1,32.600000,5,1,1,New Customer
25282,Individual,21,1,32.600000,5,1,1,New Customer
24623,Individual,16,1,32.600000,5,1,1,New Customer
25279,Individual,37,1,32.600000,5,1,1,New Customer
28433,Individual,38,1,32.600000,5,1,1,New Customer
21101,Individual,130,1,32.280000,4,1,1,New Customer
22902,Individual,130,1,32.280000,4,1,1,New Customer
22101,Individual,115,1,32.280000,4,1,1,New Customer
20176,Individual,120,1,32.280000,4,1,1,New Customer
23615,Individual,120,1,32.280000,4,1,1,New Customer
22157,Individual,113,1,32.280000,4,1,1,New Customer
23335,Individual,102,1,32.280000,4,1,1,New Customer
23825,Individual,104,1,32.280000,4,1,1,New Customer
22183,Individual,104,1,32.280000,4,1,1,New Customer
19371,Individual,90,1,32.280000,4,1,1,New Customer
23202,Individual,86,1,32.280000,4,1,1,New Customer
24949,Individual,92,1,32.600000,4,1,1,New Customer
25170,Individual,103,1,32.600000,4,1,1,New Customer
23741,Individual,102,1,32.600000,4,1,1,New Customer
25897,Individual,110,1,32.600000,4,1,1,New Customer
25068,Individual,108,1,32.600000,4,1,1,New Customer
24655,Individual,131,1,32.600000,4,1,1,New Customer
12842,Individual,126,1,32.600000,4,1,1,New Customer
23805,Individual,126,1,32.600000,4,1,1,New Customer
24220,Individual,128,1,67.930000,4,1,2,New Customer
18076,Individual,92,1,67.930000,4,1,2,New Customer
28052,Individual,86,1,67.930000,4,1,2,New Customer
14488,Individual,112,1,67.930000,4,1,2,New Customer
24975,Individual,103,1,67.930000,4,1,2,New Customer
12403,Individual,70,1,67.270000,5,1,2,New Customer
20918,Individual,128,1,67.490000,4,1,2,New Customer
27168,Individual,103,1,67.490000,4,1,2,New Customer
26906,Individual,111,1,67.490000,4,1,2,New Customer
22551,Individual,92,1,67.490000,4,1,2,New Customer
25293,Individual,124,1,67.590000,4,1,2,New Customer
27728,Individual,67,1,67.490000,5,1,2,New Customer
26194,Individual,54,1,66.940000,5,1,2,New Customer
16825,Individual,73,1,61.450000,4,1,2,New Customer
22217,Individual,12,1,61.450000,5,1,2,New Customer
17212,Individual,63,1,61.970000,5,1,2,New Customer
14408,Individual,54,1,65.960000,5,1,2,New Customer
29422,Individual,107,1,62.980000,4,1,2,New Customer
28335,Individual,114,1,62.980000,4,1,2,New Customer
26355,Individual,56,1,62.980000,5,1,2,New Customer
26213,Individual,77,1,62.980000,4,1,2,New Customer
23349,Individual,124,1,65.950000,4,1,2,New Customer
20551,Individual,4,1,64.970000,5,1,2,New Customer
26497,Individual,121,1,64.970000,4,1,2,New Customer
20557,Individual,115,1,64.970000,4,1,2,New Customer
24749,Individual,127,1,64.970000,4,1,2,New Customer
17887,Individual,131,1,64.970000,4,1,2,New Customer
17090,Individual,106,1,64.970000,4,1,2,New Customer
26087,Individual,110,1,64.970000,4,1,2,New Customer
26109,Individual,99,1,64.970000,4,1,2,New Customer
23250,Individual,127,1,64.980000,4,1,2,New Customer
14962,Individual,6,1,63.970000,5,1,2,New Customer
18003,Individual,5,1,63.970000,5,1,2,New Customer
27595,Individual,42,1,64.470000,5,1,2,New Customer
21759,Individual,44,1,64.470000,5,1,2,New Customer
16073,Individual,48,1,64.470000,5,1,2,New Customer
14407,Individual,26,1,64.470000,5,1,2,New Customer
23513,Individual,32,1,64.470000,5,1,2,New Customer
20813,Individual,16,1,64.470000,5,1,2,New Customer
16918,Individual,13,1,64.470000,5,1,2,New Customer
14500,Individual,14,1,64.470000,5,1,2,New Customer
18101,Individual,72,1,64.470000,5,1,2,New Customer
18911,Individual,68,1,64.470000,5,1,2,New Customer
15272,Individual,66,1,64.470000,5,1,2,New Customer
18455,Individual,74,1,64.470000,4,1,2,New Customer
15248,Individual,81,1,64.470000,4,1,2,New Customer
29031,Individual,80,1,64.470000,4,1,2,New Customer
18550,Individual,54,1,64.470000,5,1,2,New Customer
16283,Individual,118,1,63.970000,4,1,2,New Customer
29022,Individual,121,1,63.970000,4,1,2,New Customer
18062,Individual,129,1,63.970000,4,1,2,New Customer
21829,Individual,109,1,63.970000,4,1,2,New Customer
15628,Individual,104,1,63.970000,4,1,2,New Customer
28609,Individual,105,1,63.970000,4,1,2,New Customer
28970,Individual,85,1,63.970000,4,1,2,New Customer
28965,Individual,85,1,63.970000,4,1,2,New Customer
29077,Individual,83,1,63.970000,4,1,2,New Customer
29233,Individual,98,1,63.970000,4,1,2,New Customer
19445,Individual,94,1,63.970000,4,1,2,New Customer
17854,Individual,57,1,64.970000,5,1,2,New Customer
20063,Individual,51,1,64.970000,5,1,2,New Customer
16941,Individual,53,1,64.970000,5,1,2,New Customer
18622,Individual,66,1,64.970000,5,1,2,New Customer
20531,Individual,67,1,64.970000,5,1,2,New Customer
18048,Individual,72,1,64.970000,5,1,2,New Customer
26067,Individual,72,1,64.970000,5,1,2,New Customer
19063,Individual,11,1,64.970000,5,1,2,New Customer
24747,Individual,16,1,64.970000,5,1,2,New Customer
26197,Individual,19,1,64.970000,5,1,2,New Customer
25838,Individual,30,1,64.970000,5,1,2,New Customer
25934,Individual,30,1,64.970000,5,1,2,New Customer
21714,Individual,27,1,64.970000,5,1,2,New Customer
26119,Individual,45,1,64.970000,5,1,2,New Customer
26092,Individual,45,1,64.970000,5,1,2,New Customer
26122,Individual,41,1,64.970000,5,1,2,New Customer
24926,Individual,36,1,64.970000,5,1,2,New Customer
21213,Individual,95,1,64.260000,4,1,2,New Customer
23010,Individual,91,1,64.470000,4,1,2,New Customer
17349,Individual,104,1,64.470000,4,1,2,New Customer
27215,Individual,100,1,64.470000,4,1,2,New Customer
16152,Individual,101,1,64.470000,4,1,2,New Customer
22956,Individual,101,1,64.470000,4,1,2,New Customer
15539,Individual,108,1,64.470000,4,1,2,New Customer
14405,Individual,130,1,64.470000,4,1,2,New Customer
17448,Individual,126,1,64.470000,4,1,2,New Customer
16336,Individual,120,1,64.470000,4,1,2,New Customer
14816,Individual,51,1,63.970000,5,1,2,New Customer
19176,Individual,63,1,63.970000,5,1,2,New Customer
29227,Individual,78,1,63.970000,4,1,2,New Customer
14815,Individual,76,1,63.970000,4,1,2,New Customer
17955,Individual,76,1,63.970000,4,1,2,New Customer
20800,Individual,76,1,63.970000,4,1,2,New Customer
19430,Individual,68,1,63.970000,5,1,2,New Customer
16312,Individual,68,1,63.970000,5,1,2,New Customer
29018,Individual,71,1,63.970000,5,1,2,New Customer
28863,Individual,24,1,63.970000,5,1,2,New Customer
29215,Individual,20,1,63.970000,5,1,2,New Customer
18035,Individual,34,1,63.970000,5,1,2,New Customer
20725,Individual,45,1,63.970000,5,1,2,New Customer
16258,Individual,41,1,63.970000,5,1,2,New Customer
29262,Individual,5,1,63.470000,5,1,2,New Customer
29050,Individual,50,1,63.470000,5,1,2,New Customer
15512,Individual,98,1,61.960000,4,1,2,New Customer
17589,Individual,7,1,59.980000,5,1,2,New Customer
15962,Individual,67,1,61.960000,5,1,2,New Customer
16749,Individual,55,1,61.960000,5,1,2,New Customer
24993,Individual,51,1,61.080000,5,1,2,New Customer
24510,Individual,118,1,61.080000,4,1,2,New Customer
24638,Individual,86,1,57.090000,4,1,2,New Customer
25440,Individual,33,1,57.090000,5,1,2,New Customer
20898,Individual,101,1,51.970000,4,1,2,New Customer
13780,Individual,66,1,59.490000,5,1,2,New Customer
25268,Individual,130,1,60.470000,4,1,2,New Customer
25650,Individual,128,1,60.470000,4,1,2,New Customer
22419,Individual,127,1,60.470000,4,1,2,New Customer
27422,Individual,116,1,60.470000,4,1,2,New Customer
26421,Individual,98,1,60.470000,4,1,2,New Customer
28469,Individual,95,1,60.470000,4,1,2,New Customer
21094,Individual,85,1,60.470000,4,1,2,New Customer
21664,Individual,87,1,60.470000,4,1,2,New Customer
21737,Individual,87,1,60.470000,4,1,2,New Customer
27922,Individual,102,1,60.470000,4,1,2,New Customer
26847,Individual,101,1,60.470000,4,1,2,New Customer
26378,Individual,100,1,60.470000,4,1,2,New Customer
25139,Individual,103,1,60.470000,4,1,2,New Customer
24453,Individual,102,1,60.470000,4,1,2,New Customer
28426,Individual,110,1,60.470000,4,1,2,New Customer
14698,Individual,48,1,60.950000,5,1,2,New Customer
25802,Individual,3,1,60.470000,5,1,2,New Customer
27640,Individual,2,1,60.470000,5,1,2,New Customer
28439,Individual,13,1,60.470000,5,1,2,New Customer
18748,Individual,15,1,60.470000,5,1,2,New Customer
26787,Individual,10,1,60.470000,5,1,2,New Customer
25678,Individual,10,1,60.470000,5,1,2,New Customer
25027,Individual,22,1,60.470000,5,1,2,New Customer
26951,Individual,26,1,60.470000,5,1,2,New Customer
28526,Individual,39,1,60.470000,5,1,2,New Customer
21913,Individual,38,1,60.470000,5,1,2,New Customer
28899,Individual,35,1,60.470000,5,1,2,New Customer
18443,Individual,43,1,60.470000,5,1,2,New Customer
27912,Individual,41,1,60.470000,5,1,2,New Customer
29429,Individual,48,1,60.470000,5,1,2,New Customer
18741,Individual,73,1,60.470000,4,1,2,New Customer
27830,Individual,82,1,60.470000,4,1,2,New Customer
26875,Individual,75,1,60.470000,4,1,2,New Customer
29470,Individual,55,1,60.470000,5,1,2,New Customer
25791,Individual,63,1,60.470000,5,1,2,New Customer
27736,Individual,59,1,60.470000,5,1,2,New Customer
28894,Individual,65,1,59.980000,5,1,2,New Customer
26073,Individual,63,1,59.980000,5,1,2,New Customer
16891,Individual,63,1,59.980000,5,1,2,New Customer
16923,Individual,54,1,59.980000,5,1,2,New Customer
28337,Individual,52,1,59.980000,5,1,2,New Customer
23537,Individual,78,1,59.980000,4,1,2,New Customer
18910,Individual,79,1,59.980000,4,1,2,New Customer
19221,Individual,72,1,59.980000,5,1,2,New Customer
23350,Individual,26,1,59.980000,5,1,2,New Customer
24124,Individual,31,1,59.980000,5,1,2,New Customer
26236,Individual,13,1,59.980000,5,1,2,New Customer
12417,Individual,24,1,59.270000,5,1,2,New Customer
19651,Individual,24,1,59.250000,5,1,2,New Customer
26999,Individual,77,1,57.980000,4,1,2,New Customer
17988,Individual,98,1,59.920000,4,1,2,New Customer
21450,Individual,92,1,59.980000,4,1,2,New Customer
26464,Individual,93,1,59.980000,4,1,2,New Customer
24682,Individual,97,1,59.980000,4,1,2,New Customer
17438,Individual,123,1,59.980000,4,1,2,New Customer
28214,Individual,121,1,59.980000,4,1,2,New Customer
28566,Individual,5,1,58.470000,5,1,2,New Customer
26637,Individual,27,1,58.470000,5,1,2,New Customer
28565,Individual,36,1,58.470000,5,1,2,New Customer
21834,Individual,119,1,58.980000,4,1,2,New Customer
21007,Individual,118,1,58.980000,4,1,2,New Customer
22564,Individual,119,1,58.980000,4,1,2,New Customer
18410,Individual,121,1,58.980000,4,1,2,New Customer
19464,Individual,104,1,58.980000,4,1,2,New Customer
19444,Individual,109,1,58.980000,4,1,2,New Customer
20081,Individual,106,1,58.980000,4,1,2,New Customer
27971,Individual,91,1,58.980000,4,1,2,New Customer
19367,Individual,38,1,58.980000,5,1,2,New Customer
26461,Individual,29,1,58.980000,5,1,2,New Customer
24663,Individual,24,1,58.980000,5,1,2,New Customer
22514,Individual,15,1,58.980000,5,1,2,New Customer
18114,Individual,15,1,58.980000,5,1,2,New Customer
19752,Individual,8,1,58.980000,5,1,2,New Customer
22476,Individual,78,1,58.980000,4,1,2,New Customer
16748,Individual,52,1,58.980000,5,1,2,New Customer
16379,Individual,57,1,58.980000,5,1,2,New Customer
24570,Individual,66,1,58.980000,5,1,2,New Customer
27115,Individual,87,1,58.470000,4,1,2,New Customer
26813,Individual,86,1,58.470000,4,1,2,New Customer
26578,Individual,93,1,58.470000,4,1,2,New Customer
27456,Individual,106,1,58.470000,4,1,2,New Customer
26413,Individual,99,1,58.470000,4,1,2,New Customer
26612,Individual,101,1,58.470000,4,1,2,New Customer
28404,Individual,110,1,56.950000,4,1,2,New Customer
20240,Individual,105,1,56.960000,4,1,2,New Customer
23004,Individual,91,1,56.960000,4,1,2,New Customer
13194,Individual,132,1,56.970000,4,1,2,New Customer
14331,Individual,128,1,56.970000,4,1,2,New Customer
22020,Individual,125,1,56.970000,4,1,2,New Customer
13951,Individual,125,1,56.970000,4,1,2,New Customer
14248,Individual,127,1,56.970000,4,1,2,New Customer
13921,Individual,117,1,56.970000,4,1,2,New Customer
15279,Individual,119,1,56.970000,4,1,2,New Customer
19050,Individual,116,1,56.970000,4,1,2,New Customer
13413,Individual,90,1,56.970000,4,1,2,New Customer
13223,Individual,96,1,56.970000,4,1,2,New Customer
14144,Individual,96,1,56.970000,4,1,2,New Customer
16604,Individual,96,1,56.970000,4,1,2,New Customer
21295,Individual,82,1,56.970000,4,1,2,New Customer
14515,Individual,106,1,56.970000,4,1,2,New Customer
13332,Individual,104,1,56.970000,4,1,2,New Customer
13188,Individual,109,1,56.970000,4,1,2,New Customer
13374,Individual,108,1,56.970000,4,1,2,New Customer
13242,Individual,112,1,56.970000,4,1,2,New Customer
13196,Individual,113,1,56.970000,4,1,2,New Customer
12910,Individual,115,1,56.970000,4,1,2,New Customer
26412,Individual,99,1,55.910000,4,1,2,New Customer
28912,Individual,119,1,54.980000,4,1,2,New Customer
16806,Individual,53,1,54.980000,5,1,2,New Customer
17019,Individual,60,1,54.980000,5,1,2,New Customer
17457,Individual,60,1,54.980000,5,1,2,New Customer
28289,Individual,44,1,54.980000,5,1,2,New Customer
19222,Individual,48,1,54.980000,5,1,2,New Customer
27793,Individual,24,1,54.980000,5,1,2,New Customer
20499,Individual,18,1,54.980000,5,1,2,New Customer
29288,Individual,4,1,54.980000,5,1,2,New Customer
27643,Individual,109,1,54.980000,4,1,2,New Customer
17528,Individual,83,1,54.980000,4,1,2,New Customer
18536,Individual,82,1,54.980000,4,1,2,New Customer
25196,Individual,84,1,54.980000,4,1,2,New Customer
21531,Individual,7,1,56.960000,5,1,2,New Customer
21124,Individual,47,1,56.960000,5,1,2,New Customer
23301,Individual,44,1,56.960000,5,1,2,New Customer
14781,Individual,45,1,56.970000,5,1,2,New Customer
14972,Individual,49,1,56.970000,5,1,2,New Customer
13754,Individual,42,1,56.970000,5,1,2,New Customer
13470,Individual,40,1,56.970000,5,1,2,New Customer
12974,Individual,14,1,56.970000,5,1,2,New Customer
13094,Individual,20,1,56.970000,5,1,2,New Customer
17197,Individual,35,1,56.970000,5,1,2,New Customer
21431,Individual,34,1,56.970000,5,1,2,New Customer
14980,Individual,27,1,56.970000,5,1,2,New Customer
22080,Individual,62,1,56.970000,5,1,2,New Customer
14410,Individual,64,1,56.970000,5,1,2,New Customer
13282,Individual,63,1,56.970000,5,1,2,New Customer
21973,Individual,64,1,56.970000,5,1,2,New Customer
13475,Individual,50,1,56.970000,5,1,2,New Customer
13922,Individual,76,1,56.970000,4,1,2,New Customer
13192,Individual,81,1,56.970000,4,1,2,New Customer
13392,Individual,81,1,56.970000,4,1,2,New Customer
13459,Individual,79,1,56.970000,4,1,2,New Customer
