CustomerID,CustomerType,Recency,Frequency,Monetary,FirstOrderDate,LastOrderDate
20191,Individual,215,1,1143.460000,2013-11-28 00:00:00.000,2013-11-28 00:00:00.000
20192,Individual,229,1,1155.480000,2013-11-14 00:00:00.000,2013-11-14 00:00:00.000
20193,Individual,233,1,1120.490000,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
20194,Individual,220,1,1174.480000,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
20195,Individual,241,1,1174.480000,2013-11-02 00:00:00.000,2013-11-02 00:00:00.000
20196,Individual,216,1,1120.490000,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
20197,Individual,220,1,1145.480000,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
20198,Individual,230,1,1174.480000,2013-11-13 00:00:00.000,2013-11-13 00:00:00.000
20199,Individual,343,1,2502.830000,2013-07-23 00:00:00.000,2013-07-23 00:00:00.000
20200,Individual,366,1,2479.940000,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000
20201,Individual,1,1,133.490000,2014-06-30 00:00:00.000,2014-06-30 00:00:00.000
20202,Individual,52,1,45.950000,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000
20203,Individual,129,1,119.980000,2014-02-22 00:00:00.000,2014-02-22 00:00:00.000
20204,Individual,364,1,2475.950000,2013-07-02 00:00:00.000,2013-07-02 00:00:00.000
20205,Individual,231,1,1184.460000,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000
20206,Individual,94,2,3204.578200,2012-06-06 00:00:00.000,2014-03-29 00:00:00.000
20207,Individual,231,1,1134.470000,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000
20208,Individual,121,2,3219.578200,2012-06-01 00:00:00.000,2014-03-02 00:00:00.000
20209,Individual,111,2,3268.548200,2012-06-19 00:00:00.000,2014-03-12 00:00:00.000
20210,Individual,346,1,2478.340000,2013-07-20 00:00:00.000,2013-07-20 00:00:00.000
20211,Individual,242,2,5333.250000,2012-03-17 00:00:00.000,2013-11-01 00:00:00.000
20212,Individual,45,2,100.740000,2013-10-20 00:00:00.000,2014-05-17 00:00:00.000
20213,Individual,238,2,6029.570000,2012-03-03 00:00:00.000,2013-11-05 00:00:00.000
20214,Individual,218,2,5304.250000,2012-03-14 00:00:00.000,2013-11-25 00:00:00.000
20215,Individual,236,2,5279.260000,2012-03-22 00:00:00.000,2013-11-07 00:00:00.000
20216,Individual,239,2,5338.740000,2012-03-24 00:00:00.000,2013-11-04 00:00:00.000
20217,Individual,239,2,6089.590000,2012-03-11 00:00:00.000,2013-11-04 00:00:00.000
20218,Individual,271,2,104.690000,2013-09-24 00:00:00.000,2013-10-03 00:00:00.000
20219,Individual,243,2,6044.590000,2012-03-19 00:00:00.000,2013-10-31 00:00:00.000
20220,Individual,237,2,6060.500000,2012-03-28 00:00:00.000,2013-11-06 00:00:00.000
20221,Individual,228,2,6035.600000,2012-03-19 00:00:00.000,2013-11-15 00:00:00.000
20222,Individual,42,2,74.450000,2013-11-07 00:00:00.000,2014-05-20 00:00:00.000
20223,Individual,32,2,187.380000,2014-04-07 00:00:00.000,2014-05-30 00:00:00.000
20224,Individual,116,2,44.460000,2014-03-05 00:00:00.000,2014-03-07 00:00:00.000
20225,Individual,227,2,6056.610000,2012-03-19 00:00:00.000,2013-11-16 00:00:00.000
20226,Individual,238,2,6067.200000,2012-03-12 00:00:00.000,2013-11-05 00:00:00.000
20227,Individual,221,2,6054.220000,2012-03-22 00:00:00.000,2013-11-22 00:00:00.000
20228,Individual,244,2,6093.200000,2012-03-29 00:00:00.000,2013-10-30 00:00:00.000
20229,Individual,163,1,69.970000,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000
20230,Individual,230,1,32.280000,2013-11-13 00:00:00.000,2013-11-13 00:00:00.000
20231,Individual,251,1,60.470000,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000
20232,Individual,230,1,91.950000,2013-11-13 00:00:00.000,2013-11-13 00:00:00.000
20233,Individual,271,1,69.970000,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
20234,Individual,340,1,32.280000,2013-07-26 00:00:00.000,2013-07-26 00:00:00.000
20235,Individual,47,1,34.980000,2014-05-15 00:00:00.000,2014-05-15 00:00:00.000
20236,Individual,213,2,5279.260000,2012-03-28 00:00:00.000,2013-11-30 00:00:00.000
20237,Individual,362,1,21.490000,2013-07-04 00:00:00.000,2013-07-04 00:00:00.000
20238,Individual,220,2,6021.620000,2012-03-22 00:00:00.000,2013-11-23 00:00:00.000
20239,Individual,224,2,6093.200000,2012-03-24 00:00:00.000,2013-11-19 00:00:00.000
20240,Individual,105,1,56.960000,2014-03-18 00:00:00.000,2014-03-18 00:00:00.000
20241,Individual,193,2,5347.230000,2012-03-14 00:00:00.000,2013-12-20 00:00:00.000
20242,Individual,230,2,6068.450000,2012-03-10 00:00:00.000,2013-11-13 00:00:00.000
20243,Individual,252,1,60.470000,2013-10-22 00:00:00.000,2013-10-22 00:00:00.000
20244,Individual,230,2,6021.620000,2012-03-19 00:00:00.000,2013-11-13 00:00:00.000
20245,Individual,192,2,6085.590000,2012-03-02 00:00:00.000,2013-12-21 00:00:00.000
20246,Individual,213,2,6035.600000,2012-03-01 00:00:00.000,2013-11-30 00:00:00.000
20247,Individual,188,2,6056.610000,2012-03-06 00:00:00.000,2013-12-25 00:00:00.000
20248,Individual,34,1,69.970000,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000
20249,Individual,189,2,5333.250000,2012-03-17 00:00:00.000,2013-12-24 00:00:00.000
20250,Individual,286,1,37.270000,2013-09-18 00:00:00.000,2013-09-18 00:00:00.000
20251,Individual,282,1,59.470000,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000
20252,Individual,150,1,69.970000,2014-02-01 00:00:00.000,2014-02-01 00:00:00.000
20253,Individual,187,2,6035.600000,2012-03-01 00:00:00.000,2013-12-26 00:00:00.000
20254,Individual,135,1,60.470000,2014-02-16 00:00:00.000,2014-02-16 00:00:00.000
20255,Individual,353,1,75.480000,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000
20256,Individual,196,2,6029.570000,2012-04-11 00:00:00.000,2013-12-17 00:00:00.000
20257,Individual,5,1,21.490000,2014-06-26 00:00:00.000,2014-06-26 00:00:00.000
20258,Individual,200,2,6029.570000,2012-04-23 00:00:00.000,2013-12-13 00:00:00.000
20259,Individual,194,2,6029.570000,2012-04-02 00:00:00.000,2013-12-19 00:00:00.000
20260,Individual,213,2,5314.250000,2012-04-11 00:00:00.000,2013-11-30 00:00:00.000
20261,Individual,183,2,5314.250000,2012-04-14 00:00:00.000,2013-12-30 00:00:00.000
20262,Individual,212,1,27.770000,2013-12-01 00:00:00.000,2013-12-01 00:00:00.000
20263,Individual,64,1,21.490000,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000
20264,Individual,190,2,5333.250000,2012-04-24 00:00:00.000,2013-12-23 00:00:00.000
20265,Individual,322,1,32.280000,2013-08-13 00:00:00.000,2013-08-13 00:00:00.000
20266,Individual,284,1,60.470000,2013-09-20 00:00:00.000,2013-09-20 00:00:00.000
20267,Individual,177,1,49.970000,2014-01-05 00:00:00.000,2014-01-05 00:00:00.000
20268,Individual,98,1,21.490000,2014-03-25 00:00:00.000,2014-03-25 00:00:00.000
20269,Individual,93,1,4.990000,2014-03-30 00:00:00.000,2014-03-30 00:00:00.000
20270,Individual,282,1,78.980000,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000
20271,Individual,196,1,119.980000,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000
20272,Individual,127,1,94.480000,2014-02-24 00:00:00.000,2014-02-24 00:00:00.000
20273,Individual,123,1,39.980000,2014-02-28 00:00:00.000,2014-02-28 00:00:00.000
20274,Individual,180,1,69.990000,2014-01-02 00:00:00.000,2014-01-02 00:00:00.000
20275,Individual,16,1,133.490000,2014-06-15 00:00:00.000,2014-06-15 00:00:00.000
20276,Individual,24,1,128.970000,2014-06-07 00:00:00.000,2014-06-07 00:00:00.000
20277,Individual,271,1,4.990000,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
20278,Individual,332,1,69.990000,2013-08-03 00:00:00.000,2013-08-03 00:00:00.000
20279,Individual,319,1,144.470000,2013-08-16 00:00:00.000,2013-08-16 00:00:00.000
20280,Individual,137,2,95.940000,2013-08-16 00:00:00.000,2014-02-14 00:00:00.000
20281,Individual,225,1,1179.970000,2013-11-18 00:00:00.000,2013-11-18 00:00:00.000
20282,Individual,208,1,37.270000,2013-12-05 00:00:00.000,2013-12-05 00:00:00.000
20283,Individual,163,2,5314.250000,2012-04-07 00:00:00.000,2014-01-19 00:00:00.000
20284,Individual,154,2,5328.230000,2012-04-12 00:00:00.000,2014-01-28 00:00:00.000
20285,Individual,47,1,69.990000,2014-05-15 00:00:00.000,2014-05-15 00:00:00.000
20286,Individual,280,1,78.980000,2013-09-24 00:00:00.000,2013-09-24 00:00:00.000
20287,Individual,140,1,144.470000,2014-02-11 00:00:00.000,2014-02-11 00:00:00.000
20288,Individual,81,1,94.480000,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000
20289,Individual,160,1,69.990000,2014-01-22 00:00:00.000,2014-01-22 00:00:00.000
20290,Individual,295,1,123.980000,2013-09-09 00:00:00.000,2013-09-09 00:00:00.000
20291,Individual,220,1,1151.760000,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
20292,Individual,91,1,119.980000,2014-04-01 00:00:00.000,2014-04-01 00:00:00.000
20293,Individual,136,1,69.990000,2014-02-15 00:00:00.000,2014-02-15 00:00:00.000
20294,Individual,138,1,119.980000,2014-02-13 00:00:00.000,2014-02-13 00:00:00.000
20295,Individual,230,1,1174.480000,2013-11-13 00:00:00.000,2013-11-13 00:00:00.000
20296,Individual,244,1,1145.480000,2013-10-30 00:00:00.000,2013-10-30 00:00:00.000
20297,Individual,323,1,2466.320000,2013-08-12 00:00:00.000,2013-08-12 00:00:00.000
20298,Individual,3,1,69.990000,2014-06-28 00:00:00.000,2014-06-28 00:00:00.000
20299,Individual,291,1,56.970000,2013-09-13 00:00:00.000,2013-09-13 00:00:00.000
20300,Individual,126,1,71.970000,2014-02-25 00:00:00.000,2014-02-25 00:00:00.000
20301,Individual,251,1,69.990000,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000
20302,Individual,311,1,2451.300000,2013-08-24 00:00:00.000,2013-08-24 00:00:00.000
20303,Individual,311,1,2512.320000,2013-08-24 00:00:00.000,2013-08-24 00:00:00.000
20304,Individual,224,1,1170.480000,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
20305,Individual,115,1,69.990000,2014-03-08 00:00:00.000,2014-03-08 00:00:00.000
20306,Individual,273,1,69.990000,2013-10-01 00:00:00.000,2013-10-01 00:00:00.000
20307,Individual,234,1,119.980000,2013-11-09 00:00:00.000,2013-11-09 00:00:00.000
20308,Individual,317,1,69.990000,2013-08-18 00:00:00.000,2013-08-18 00:00:00.000
20309,Individual,25,1,68.490000,2014-06-06 00:00:00.000,2014-06-06 00:00:00.000
20310,Individual,224,1,1149.470000,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
20311,Individual,73,1,119.980000,2014-04-19 00:00:00.000,2014-04-19 00:00:00.000
20312,Individual,268,1,4.990000,2013-10-06 00:00:00.000,2013-10-06 00:00:00.000
20313,Individual,58,1,94.480000,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000
20314,Individual,68,1,67.930000,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000
20315,Individual,228,1,132.970000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000
20316,Individual,337,1,39.980000,2013-07-29 00:00:00.000,2013-07-29 00:00:00.000
20317,Individual,307,1,58.980000,2013-08-28 00:00:00.000,2013-08-28 00:00:00.000
20318,Individual,94,2,3241.899600,2012-07-05 00:00:00.000,2014-03-29 00:00:00.000
20319,Individual,229,1,1155.480000,2013-11-14 00:00:00.000,2013-11-14 00:00:00.000
20320,Individual,236,1,1155.480000,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000
20321,Individual,233,1,1155.480000,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
20322,Individual,35,1,69.990000,2014-05-27 00:00:00.000,2014-05-27 00:00:00.000
20323,Individual,314,1,2492.320000,2013-08-21 00:00:00.000,2013-08-21 00:00:00.000
20324,Individual,306,1,2543.440000,2013-08-29 00:00:00.000,2013-08-29 00:00:00.000
20325,Individual,90,1,78.980000,2014-04-02 00:00:00.000,2014-04-02 00:00:00.000
20326,Individual,276,1,128.970000,2013-09-28 00:00:00.000,2013-09-28 00:00:00.000
20327,Individual,256,1,69.990000,2013-10-18 00:00:00.000,2013-10-18 00:00:00.000
20328,Individual,164,1,119.980000,2014-01-18 00:00:00.000,2014-01-18 00:00:00.000
20329,Individual,98,1,69.990000,2014-03-25 00:00:00.000,2014-03-25 00:00:00.000
20330,Individual,29,1,71.950000,2014-06-02 00:00:00.000,2014-06-02 00:00:00.000
20331,Individual,245,1,133.490000,2013-10-29 00:00:00.000,2013-10-29 00:00:00.000
20332,Individual,140,1,78.980000,2014-02-11 00:00:00.000,2014-02-11 00:00:00.000
20333,Individual,75,1,69.990000,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000
20334,Individual,350,1,69.990000,2013-07-16 00:00:00.000,2013-07-16 00:00:00.000
20335,Individual,128,1,69.990000,2014-02-23 00:00:00.000,2014-02-23 00:00:00.000
20336,Individual,45,1,69.990000,2014-05-17 00:00:00.000,2014-05-17 00:00:00.000
20337,Individual,331,1,2452.340000,2013-08-04 00:00:00.000,2013-08-04 00:00:00.000
20338,Individual,100,1,123.980000,2014-03-23 00:00:00.000,2014-03-23 00:00:00.000
20339,Individual,308,1,2528.330000,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000
20340,Individual,304,1,2443.350000,2013-08-31 00:00:00.000,2013-08-31 00:00:00.000
20341,Individual,185,1,56.970000,2013-12-28 00:00:00.000,2013-12-28 00:00:00.000
20342,Individual,114,1,78.980000,2014-03-09 00:00:00.000,2014-03-09 00:00:00.000
20343,Individual,357,1,69.990000,2013-07-09 00:00:00.000,2013-07-09 00:00:00.000
20344,Individual,327,1,119.980000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000
20345,Individual,292,1,2520.830000,2013-09-12 00:00:00.000,2013-09-12 00:00:00.000
20346,Individual,284,1,2564.920000,2013-09-20 00:00:00.000,2013-09-20 00:00:00.000
20347,Individual,284,1,2443.350000,2013-09-20 00:00:00.000,2013-09-20 00:00:00.000
20348,Individual,296,1,2511.320000,2013-09-08 00:00:00.000,2013-09-08 00:00:00.000
20349,Individual,209,1,69.990000,2013-12-04 00:00:00.000,2013-12-04 00:00:00.000
20350,Individual,82,2,3226.899600,2012-07-29 00:00:00.000,2014-04-10 00:00:00.000
20351,Individual,131,1,119.980000,2014-02-20 00:00:00.000,2014-02-20 00:00:00.000
20352,Individual,288,1,78.980000,2013-09-16 00:00:00.000,2013-09-16 00:00:00.000
20353,Individual,285,1,78.980000,2013-09-19 00:00:00.000,2013-09-19 00:00:00.000
20354,Individual,247,1,32.220000,2013-10-27 00:00:00.000,2013-10-27 00:00:00.000
20355,Individual,119,1,78.980000,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000
20356,Individual,45,1,78.980000,2014-05-17 00:00:00.000,2014-05-17 00:00:00.000
20357,Individual,223,1,69.990000,2013-11-20 00:00:00.000,2013-11-20 00:00:00.000
20358,Individual,271,1,123.980000,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
20359,Individual,236,1,78.980000,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000
20360,Individual,160,1,78.980000,2014-01-22 00:00:00.000,2014-01-22 00:00:00.000
20361,Individual,349,1,69.990000,2013-07-17 00:00:00.000,2013-07-17 00:00:00.000
20362,Individual,79,1,69.990000,2014-04-13 00:00:00.000,2014-04-13 00:00:00.000
20363,Individual,79,1,144.470000,2014-04-13 00:00:00.000,2014-04-13 00:00:00.000
20364,Individual,39,1,78.980000,2014-05-23 00:00:00.000,2014-05-23 00:00:00.000
20365,Individual,3,1,69.990000,2014-06-28 00:00:00.000,2014-06-28 00:00:00.000
20366,Individual,339,1,69.990000,2013-07-27 00:00:00.000,2013-07-27 00:00:00.000
20367,Individual,60,1,128.970000,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000
20368,Individual,268,1,69.990000,2013-10-06 00:00:00.000,2013-10-06 00:00:00.000
20369,Individual,266,1,64.970000,2013-10-08 00:00:00.000,2013-10-08 00:00:00.000
20370,Individual,266,1,49.970000,2013-10-08 00:00:00.000,2013-10-08 00:00:00.000
20371,Individual,228,1,1174.480000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000
20372,Individual,231,1,1184.460000,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000
20373,Individual,82,2,3226.899600,2012-08-28 00:00:00.000,2014-04-10 00:00:00.000
20374,Individual,243,1,1120.490000,2013-10-31 00:00:00.000,2013-10-31 00:00:00.000
20375,Individual,85,2,4438.379600,2012-09-09 00:00:00.000,2014-04-07 00:00:00.000
20376,Individual,278,1,2475.950000,2013-09-26 00:00:00.000,2013-09-26 00:00:00.000
20377,Individual,247,1,2443.350000,2013-10-27 00:00:00.000,2013-10-27 00:00:00.000
20378,Individual,348,1,119.980000,2013-07-18 00:00:00.000,2013-07-18 00:00:00.000
20379,Individual,177,1,123.980000,2014-01-05 00:00:00.000,2014-01-05 00:00:00.000
20380,Individual,283,1,7.280000,2013-09-21 00:00:00.000,2013-09-21 00:00:00.000
20381,Individual,91,1,69.990000,2014-04-01 00:00:00.000,2014-04-01 00:00:00.000
20382,Individual,274,1,2482.230000,2013-09-30 00:00:00.000,2013-09-30 00:00:00.000
20383,Individual,95,1,94.480000,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000
20384,Individual,249,1,128.970000,2013-10-25 00:00:00.000,2013-10-25 00:00:00.000
20385,Individual,259,1,2528.330000,2013-10-15 00:00:00.000,2013-10-15 00:00:00.000
20386,Individual,266,1,2482.230000,2013-10-08 00:00:00.000,2013-10-08 00:00:00.000
20387,Individual,207,1,1194.970000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000
20388,Individual,147,1,9.990000,2014-02-04 00:00:00.000,2014-02-04 00:00:00.000
20389,Individual,86,1,22.930000,2014-04-06 00:00:00.000,2014-04-06 00:00:00.000
20390,Individual,157,1,14.980000,2014-01-25 00:00:00.000,2014-01-25 00:00:00.000
20391,Individual,355,1,23.970000,2013-07-11 00:00:00.000,2013-07-11 00:00:00.000
20392,Individual,93,1,133.470000,2014-03-30 00:00:00.000,2014-03-30 00:00:00.000
20393,Individual,24,1,14.980000,2014-06-07 00:00:00.000,2014-06-07 00:00:00.000
20394,Individual,210,1,1158.460000,2013-12-03 00:00:00.000,2013-12-03 00:00:00.000
20395,Individual,199,1,1179.970000,2013-12-14 00:00:00.000,2013-12-14 00:00:00.000
20396,Individual,119,1,69.990000,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000
20397,Individual,105,1,78.480000,2014-03-18 00:00:00.000,2014-03-18 00:00:00.000
20398,Individual,234,1,68.970000,2013-11-09 00:00:00.000,2013-11-09 00:00:00.000
20399,Individual,192,1,1184.460000,2013-12-21 00:00:00.000,2013-12-21 00:00:00.000
20400,Individual,207,1,1120.490000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000
20401,Individual,190,1,1184.460000,2013-12-23 00:00:00.000,2013-12-23 00:00:00.000
20402,Individual,227,1,4.990000,2013-11-16 00:00:00.000,2013-11-16 00:00:00.000
20403,Individual,36,1,7.280000,2014-05-26 00:00:00.000,2014-05-26 00:00:00.000
20404,Individual,18,1,124.990000,2014-06-13 00:00:00.000,2014-06-13 00:00:00.000
20405,Individual,256,1,2563.350000,2013-10-18 00:00:00.000,2013-10-18 00:00:00.000
20406,Individual,143,1,59.980000,2014-02-08 00:00:00.000,2014-02-08 00:00:00.000
20407,Individual,168,1,4.990000,2014-01-14 00:00:00.000,2014-01-14 00:00:00.000
20408,Individual,150,1,69.970000,2014-02-01 00:00:00.000,2014-02-01 00:00:00.000
20409,Individual,167,1,14.980000,2014-01-15 00:00:00.000,2014-01-15 00:00:00.000
20410,Individual,294,1,49.970000,2013-09-10 00:00:00.000,2013-09-10 00:00:00.000
20411,Individual,260,1,69.470000,2013-10-14 00:00:00.000,2013-10-14 00:00:00.000
20412,Individual,269,1,2528.330000,2013-10-05 00:00:00.000,2013-10-05 00:00:00.000
20413,Individual,312,1,49.970000,2013-08-23 00:00:00.000,2013-08-23 00:00:00.000
20414,Individual,110,1,78.480000,2014-03-13 00:00:00.000,2014-03-13 00:00:00.000
20415,Individual,169,1,13.980000,2014-01-13 00:00:00.000,2014-01-13 00:00:00.000
20416,Individual,336,2,4118.260000,2012-04-02 00:00:00.000,2013-07-30 00:00:00.000
20417,Individual,287,1,67.970000,2013-09-17 00:00:00.000,2013-09-17 00:00:00.000
20418,Individual,338,2,4207.240000,2012-04-23 00:00:00.000,2013-07-28 00:00:00.000
20419,Individual,297,1,4.990000,2013-09-07 00:00:00.000,2013-09-07 00:00:00.000
20420,Individual,331,2,4132.240000,2012-04-01 00:00:00.000,2013-08-04 00:00:00.000
20421,Individual,265,1,118.970000,2013-10-09 00:00:00.000,2013-10-09 00:00:00.000
20422,Individual,205,1,1134.470000,2013-12-08 00:00:00.000,2013-12-08 00:00:00.000
20423,Individual,314,2,4177.740000,2012-04-16 00:00:00.000,2013-08-21 00:00:00.000
20424,Individual,319,2,4132.240000,2012-04-04 00:00:00.000,2013-08-16 00:00:00.000
20425,Individual,331,2,4118.260000,2012-04-20 00:00:00.000,2013-08-04 00:00:00.000
20426,Individual,326,2,4139.750000,2012-04-02 00:00:00.000,2013-08-09 00:00:00.000
20427,Individual,163,2,5314.250000,2012-04-26 00:00:00.000,2014-01-19 00:00:00.000
20428,Individual,12,1,29.990000,2014-06-19 00:00:00.000,2014-06-19 00:00:00.000
20429,Individual,154,2,5377.750000,2012-04-13 00:00:00.000,2014-01-28 00:00:00.000
20430,Individual,187,2,6056.610000,2012-04-10 00:00:00.000,2013-12-26 00:00:00.000
20431,Individual,125,1,14.980000,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000
20432,Individual,83,1,14.980000,2014-04-09 00:00:00.000,2014-04-09 00:00:00.000
20433,Individual,52,1,74.460000,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000
20434,Individual,207,1,1170.480000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000
20435,Individual,197,1,49.970000,2013-12-16 00:00:00.000,2013-12-16 00:00:00.000
20436,Individual,183,1,1134.470000,2013-12-30 00:00:00.000,2013-12-30 00:00:00.000
20437,Individual,201,1,1155.480000,2013-12-12 00:00:00.000,2013-12-12 00:00:00.000
20438,Individual,293,1,69.970000,2013-09-11 00:00:00.000,2013-09-11 00:00:00.000
20439,Individual,339,1,14.980000,2013-07-27 00:00:00.000,2013-07-27 00:00:00.000
20440,Individual,248,1,9.990000,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000
20441,Individual,157,1,39.980000,2014-01-25 00:00:00.000,2014-01-25 00:00:00.000
20442,Individual,259,1,2482.230000,2013-10-15 00:00:00.000,2013-10-15 00:00:00.000
20443,Individual,117,1,39.470000,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000
20444,Individual,190,2,6085.590000,2012-04-28 00:00:00.000,2013-12-23 00:00:00.000
20445,Individual,190,2,6078.710000,2012-04-19 00:00:00.000,2013-12-23 00:00:00.000
20446,Individual,195,2,6029.570000,2012-03-30 00:00:00.000,2013-12-18 00:00:00.000
20447,Individual,187,2,6035.600000,2012-03-31 00:00:00.000,2013-12-26 00:00:00.000
20448,Individual,205,2,6044.590000,2012-04-20 00:00:00.000,2013-12-08 00:00:00.000
20449,Individual,203,1,9.990000,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000
20450,Individual,203,2,6021.620000,2012-04-21 00:00:00.000,2013-12-10 00:00:00.000
20451,Individual,197,2,6054.220000,2012-04-18 00:00:00.000,2013-12-16 00:00:00.000
20452,Individual,202,2,6156.700000,2012-04-24 00:00:00.000,2013-12-11 00:00:00.000
20453,Individual,362,1,21.490000,2013-07-04 00:00:00.000,2013-07-04 00:00:00.000
20454,Individual,213,1,23.780000,2013-11-30 00:00:00.000,2013-11-30 00:00:00.000
20455,Individual,10,1,23.780000,2014-06-21 00:00:00.000,2014-06-21 00:00:00.000
20456,Individual,186,2,6029.570000,2012-04-13 00:00:00.000,2013-12-27 00:00:00.000
20457,Individual,246,1,73.960000,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
20458,Individual,275,1,49.970000,2013-09-29 00:00:00.000,2013-09-29 00:00:00.000
20459,Individual,184,1,1155.480000,2013-12-29 00:00:00.000,2013-12-29 00:00:00.000
20460,Individual,353,1,21.490000,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000
20461,Individual,242,1,2492.320000,2013-11-01 00:00:00.000,2013-11-01 00:00:00.000
20462,Individual,234,1,2512.320000,2013-11-09 00:00:00.000,2013-11-09 00:00:00.000
20463,Individual,194,1,1147.770000,2013-12-19 00:00:00.000,2013-12-19 00:00:00.000
20464,Individual,220,1,22.930000,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
20465,Individual,238,1,2514.930000,2013-11-05 00:00:00.000,2013-11-05 00:00:00.000
20466,Individual,9,1,14.980000,2014-06-22 00:00:00.000,2014-06-22 00:00:00.000
20467,Individual,100,1,17.270000,2014-03-23 00:00:00.000,2014-03-23 00:00:00.000
20468,Individual,72,2,3169.588200,2012-09-22 00:00:00.000,2014-04-20 00:00:00.000
20469,Individual,43,1,49.970000,2014-05-19 00:00:00.000,2014-05-19 00:00:00.000
20470,Individual,78,2,4408.689600,2012-09-17 00:00:00.000,2014-04-14 00:00:00.000
20471,Individual,58,1,73.970000,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000
20472,Individual,216,1,2482.230000,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
20473,Individual,3,1,14.980000,2014-06-28 00:00:00.000,2014-06-28 00:00:00.000
20474,Individual,184,1,49.970000,2013-12-29 00:00:00.000,2013-12-29 00:00:00.000
20475,Individual,233,1,14.980000,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
20476,Individual,241,1,2521.310000,2013-11-02 00:00:00.000,2013-11-02 00:00:00.000
20477,Individual,206,1,68.970000,2013-12-07 00:00:00.000,2013-12-07 00:00:00.000
20478,Individual,262,1,96.460000,2013-10-12 00:00:00.000,2013-10-12 00:00:00.000
20479,Individual,109,1,85.480000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000
20480,Individual,196,1,1155.480000,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000
20481,Individual,186,1,1170.480000,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000
20482,Individual,218,1,2443.350000,2013-11-25 00:00:00.000,2013-11-25 00:00:00.000
20483,Individual,36,2,4400.058200,2012-10-07 00:00:00.000,2014-05-26 00:00:00.000
20484,Individual,192,1,1151.760000,2013-12-21 00:00:00.000,2013-12-21 00:00:00.000
20485,Individual,205,1,14.980000,2013-12-08 00:00:00.000,2013-12-08 00:00:00.000
20486,Individual,130,1,49.970000,2014-02-21 00:00:00.000,2014-02-21 00:00:00.000
20487,Individual,273,1,9.990000,2013-10-01 00:00:00.000,2013-10-01 00:00:00.000
20488,Individual,68,1,14.980000,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000
20489,Individual,281,1,49.970000,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000
20490,Individual,30,1,49.970000,2014-06-01 00:00:00.000,2014-06-01 00:00:00.000
